Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,25.000000 ,40.000000 ,60.000000 ,85.000000 ,125.000000 ,175.000000 ,225.000000 ,275.000000 ,350.000000 ,450.000000 ,550.000000 ,650.000000 ,775.000000 ,925.000000  
21/05/2014 17:00,735740.708333,41.958333,1,1,1,0.263607,0.264359,0.265156,0.266402,0.268116,0.351538,0.371489,0.235062,0.236104,0.228031,0.208870,0.192482,0.188043,0.187389,0.187304,0.187256 
21/05/2014 18:00,735740.750000,42.000000,1,1,1,0.262881,0.263626,0.264415,0.265649,0.267357,0.350933,0.370874,0.234770,0.235968,0.227984,0.208929,0.192517,0.188049,0.187390,0.187305,0.187256 
21/05/2014 19:00,735740.791667,42.041667,1,1,1,0.262521,0.263259,0.264041,0.265265,0.266976,0.350687,0.370624,0.234482,0.235833,0.227937,0.208988,0.192552,0.188055,0.187390,0.187305,0.187256 
21/05/2014 20:00,735740.833333,42.083333,1,1,1,0.262583,0.263249,0.264004,0.265213,0.266939,0.350751,0.370691,0.234205,0.235697,0.227889,0.209046,0.192587,0.188061,0.187391,0.187305,0.187256 
21/05/2014 21:00,735740.875000,42.125000,1,1,1,0.420003,0.295174,0.273619,0.266844,0.267214,0.350890,0.370826,0.233938,0.235561,0.227840,0.209103,0.192622,0.188067,0.187392,0.187305,0.187256 
21/05/2014 22:00,735740.916667,42.166667,1,1,1,0.443412,0.418068,0.322226,0.275898,0.268648,0.351096,0.370987,0.233682,0.235425,0.227791,0.209159,0.192658,0.188074,0.187393,0.187305,0.187256 
21/05/2014 23:00,735740.958333,42.208333,1,1,1,0.381639,0.377684,0.365496,0.303130,0.273779,0.351550,0.371264,0.233436,0.235289,0.227741,0.209214,0.192693,0.188080,0.187394,0.187305,0.187256 
22/05/2014 00:00,735741.000000,42.250000,1,1,1,0.359418,0.355664,0.346360,0.322129,0.284199,0.352974,0.371538,0.233201,0.235154,0.227691,0.209269,0.192728,0.188086,0.187395,0.187305,0.187256 
22/05/2014 01:00,735741.041667,42.291667,1,1,1,0.347728,0.345144,0.338673,0.322953,0.294182,0.355484,0.371899,0.232977,0.235020,0.227640,0.209322,0.192764,0.188093,0.187395,0.187305,0.187256 
22/05/2014 02:00,735741.083333,42.333333,1,1,1,0.340069,0.338235,0.333410,0.321837,0.299750,0.358659,0.372380,0.232765,0.234886,0.227589,0.209375,0.192800,0.188099,0.187396,0.187305,0.187256 
22/05/2014 03:00,735741.125000,42.375000,1,1,1,0.334489,0.333168,0.329424,0.320390,0.302681,0.361844,0.372991,0.232565,0.234753,0.227538,0.209427,0.192835,0.188105,0.187397,0.187305,0.187256 
22/05/2014 04:00,735741.166667,42.416667,1,1,1,0.330181,0.329225,0.326236,0.318925,0.304234,0.364673,0.373722,0.232378,0.234622,0.227486,0.209478,0.192871,0.188112,0.187398,0.187305,0.187256 
22/05/2014 05:00,735741.208333,42.458333,1,1,1,0.326710,0.326025,0.323595,0.317536,0.305065,0.367038,0.374552,0.232205,0.234491,0.227433,0.209528,0.192906,0.188118,0.187399,0.187305,0.187256 
22/05/2014 06:00,735741.250000,42.500000,1,1,1,0.323823,0.323349,0.321350,0.316247,0.305499,0.368954,0.375455,0.232046,0.234362,0.227381,0.209577,0.192942,0.188125,0.187400,0.187305,0.187256 
22/05/2014 07:00,735741.291667,42.541667,1,1,1,0.321325,0.321020,0.319366,0.315024,0.305660,0.370454,0.376369,0.231900,0.234234,0.227328,0.209626,0.192978,0.188132,0.187401,0.187305,0.187256 
22/05/2014 08:00,735741.333333,42.583333,1,1,1,0.319051,0.318888,0.317520,0.313802,0.305583,0.371559,0.377222,0.231765,0.234107,0.227275,0.209673,0.193013,0.188138,0.187401,0.187305,0.187256 
22/05/2014 09:00,735741.375000,42.625000,1,1,1,0.316726,0.316680,0.315550,0.312355,0.305094,0.372126,0.377789,0.231639,0.233982,0.227222,0.209720,0.193049,0.188145,0.187402,0.187305,0.187256 
22/05/2014 10:00,735741.416667,42.666667,1,1,1,0.314512,0.314560,0.313628,0.310867,0.304411,0.372390,0.378241,0.231519,0.233858,0.227169,0.209767,0.193085,0.188152,0.187403,0.187305,0.187256 
22/05/2014 11:00,735741.458333,42.708333,1,1,1,0.312246,0.312373,0.311609,0.309217,0.303445,0.372286,0.378458,0.231403,0.233736,0.227116,0.209812,0.193120,0.188159,0.187404,0.187305,0.187256 
22/05/2014 12:00,735741.500000,42.750000,1,1,1,0.309344,0.309530,0.308902,0.306815,0.301606,0.371278,0.377859,0.231283,0.233614,0.227063,0.209857,0.193156,0.188165,0.187405,0.187305,0.187256 
22/05/2014 13:00,735741.541667,42.791667,1,1,1,0.306517,0.306751,0.306235,0.304400,0.299661,0.370114,0.377159,0.231157,0.233494,0.227009,0.209902,0.193192,0.188172,0.187406,0.187305,0.187255 
22/05/2014 14:00,735741.583333,42.833333,1,1,1,0.303778,0.304049,0.303624,0.301998,0.297654,0.368840,0.376381,0.231024,0.233374,0.226956,0.209945,0.193227,0.188179,0.187407,0.187305,0.187255 
22/05/2014 15:00,735741.625000,42.875000,1,1,1,0.301307,0.301608,0.301258,0.299807,0.295802,0.367667,0.375721,0.230887,0.233255,0.226903,0.209989,0.193263,0.188186,0.187408,0.187305,0.187255 
22/05/2014 16:00,735741.666667,42.916667,1,1,1,0.299083,0.299406,0.299118,0.297814,0.294106,0.366594,0.375169,0.230747,0.233137,0.226849,0.210031,0.193299,0.188193,0.187409,0.187305,0.187255 
22/05/2014 17:00,735741.708333,42.958333,1,1,1,0.297233,0.297575,0.297339,0.296162,0.292719,0.365773,0.374866,0.230605,0.233019,0.226795,0.210074,0.193335,0.188200,0.187410,0.187306,0.187255 
22/05/2014 18:00,735741.750000,43.000000,1,1,1,0.295798,0.296158,0.295969,0.294904,0.291705,0.365265,0.374869,0.230466,0.232902,0.226741,0.210115,0.193371,0.188207,0.187411,0.187306,0.187255 
22/05/2014 19:00,735741.791667,43.041667,1,1,1,0.294737,0.295113,0.294966,0.294004,0.291033,0.365043,0.375147,0.230333,0.232786,0.226687,0.210156,0.193407,0.188215,0.187412,0.187306,0.187255 
22/05/2014 20:00,735741.833333,43.083333,1,1,1,0.294045,0.294438,0.294331,0.293464,0.290712,0.365116,0.375707,0.230208,0.232671,0.226633,0.210197,0.193443,0.188222,0.187413,0.187306,0.187255 
22/05/2014 21:00,735741.875000,43.125000,1,1,1,0.293473,0.293883,0.293816,0.293042,0.290500,0.365256,0.376316,0.230092,0.232557,0.226579,0.210236,0.193479,0.188229,0.187414,0.187306,0.187255 
22/05/2014 22:00,735741.916667,43.166667,1,1,1,0.292926,0.293353,0.293322,0.292636,0.290294,0.365381,0.376905,0.229980,0.232444,0.226525,0.210276,0.193515,0.188236,0.187414,0.187306,0.187255 
22/05/2014 23:00,735741.958333,43.208333,1,1,1,0.292409,0.292852,0.292858,0.292256,0.290104,0.365493,0.377460,0.229877,0.232332,0.226470,0.210314,0.193551,0.188244,0.187415,0.187306,0.187255 
23/05/2014 00:00,735742.000000,43.250000,1,1,1,0.291920,0.292379,0.292420,0.291900,0.289928,0.365596,0.377982,0.229780,0.232221,0.226415,0.210352,0.193587,0.188251,0.187416,0.187306,0.187255 
23/05/2014 01:00,735742.041667,43.291667,1,1,1,0.291458,0.291932,0.292007,0.291566,0.289764,0.365691,0.378472,0.229690,0.232112,0.226361,0.210389,0.193624,0.188259,0.187417,0.187306,0.187255 
23/05/2014 02:00,735742.083333,43.333333,1,1,1,0.291020,0.291509,0.291617,0.291251,0.289611,0.365781,0.378933,0.229607,0.232005,0.226306,0.210426,0.193660,0.188266,0.187419,0.187306,0.187255 
23/05/2014 03:00,735742.125000,43.375000,1,1,1,0.290605,0.291109,0.291248,0.290954,0.289467,0.365865,0.379368,0.229528,0.231898,0.226252,0.210462,0.193696,0.188274,0.187420,0.187306,0.187255 
23/05/2014 04:00,735742.166667,43.416667,1,1,1,0.290212,0.290730,0.290899,0.290673,0.289331,0.365944,0.379778,0.229455,0.231794,0.226197,0.210497,0.193732,0.188281,0.187421,0.187306,0.187255 
23/05/2014 05:00,735742.208333,43.458333,1,1,1,0.289838,0.290370,0.290568,0.290407,0.289202,0.366019,0.380164,0.229387,0.231690,0.226143,0.210531,0.193768,0.188289,0.187422,0.187306,0.187255 
23/05/2014 06:00,735742.250000,43.500000,1,1,1,0.289471,0.290016,0.290243,0.290144,0.289071,0.366080,0.380518,0.229322,0.231588,0.226089,0.210565,0.193804,0.188297,0.187423,0.187306,0.187255 
23/05/2014 07:00,735742.291667,43.541667,1,1,1,0.288854,0.289413,0.289668,0.289632,0.288682,0.365880,0.380593,0.229261,0.231488,0.226035,0.210599,0.193840,0.188305,0.187424,0.187306,0.187255 
23/05/2014 08:00,735742.333333,43.583333,1,1,1,0.287867,0.288436,0.288718,0.288739,0.287898,0.365303,0.380264,0.229196,0.231389,0.225981,0.210631,0.193875,0.188312,0.187425,0.187306,0.187255 
23/05/2014 09:00,735742.375000,43.625000,1,1,1,0.286543,0.287120,0.287424,0.287498,0.286748,0.364381,0.379573,0.229126,0.231292,0.225928,0.210663,0.193911,0.188320,0.187426,0.187306,0.187255 
23/05/2014 10:00,735742.416667,43.666667,1,1,1,0.284974,0.285556,0.285879,0.285997,0.285323,0.363204,0.378612,0.229047,0.231195,0.225875,0.210695,0.193947,0.188328,0.187427,0.187306,0.187255 
23/05/2014 11:00,735742.458333,43.708333,1,1,1,0.283117,0.283702,0.284039,0.284194,0.283580,0.361731,0.377340,0.228957,0.231099,0.225822,0.210726,0.193983,0.188336,0.187428,0.187306,0.187255 
23/05/2014 12:00,735742.500000,43.750000,1,1,1,0.281176,0.281760,0.282108,0.282292,0.281727,0.360160,0.375960,0.228855,0.231004,0.225769,0.210757,0.194018,0.188344,0.187429,0.187307,0.187255 
23/05/2014 13:00,735742.541667,43.791667,1,1,1,0.279206,0.279788,0.280144,0.280351,0.279826,0.358549,0.374532,0.228741,0.230908,0.225717,0.210787,0.194054,0.188352,0.187430,0.187307,0.187255 
23/05/2014 14:00,735742.583333,43.833333,1,1,1,0.277306,0.277883,0.278245,0.278470,0.277981,0.356993,0.373153,0.228614,0.230813,0.225664,0.210817,0.194090,0.188360,0.187431,0.187307,0.187255 
23/05/2014 15:00,735742.625000,43.875000,1,1,1,0.275514,0.276087,0.276452,0.276690,0.276236,0.355531,0.371865,0.228478,0.230718,0.225612,0.210846,0.194125,0.188368,0.187433,0.187307,0.187254 
23/05/2014 16:00,735742.666667,43.916667,1,1,1,0.273921,0.274489,0.274856,0.275106,0.274685,0.354252,0.370757,0.228332,0.230623,0.225560,0.210875,0.194161,0.188376,0.187434,0.187307,0.187254 
23/05/2014 17:00,735742.708333,43.958333,1,1,1,0.272609,0.273173,0.273541,0.273802,0.273417,0.353236,0.369912,0.228182,0.230528,0.225508,0.210903,0.194196,0.188385,0.187435,0.187307,0.187254 
23/05/2014 18:00,735742.750000,44.000000,1,1,1,0.271642,0.272202,0.272572,0.272844,0.272501,0.352549,0.369394,0.228029,0.230433,0.225456,0.210931,0.194232,0.188393,0.187436,0.187307,0.187254 
23/05/2014 19:00,735742.791667,44.041667,1,1,1,0.271076,0.271633,0.272004,0.272288,0.271990,0.352246,0.369260,0.227878,0.230339,0.225404,0.210959,0.194268,0.188401,0.187437,0.187307,0.187254 
23/05/2014 20:00,735742.833333,44.083333,1,1,1,0.270844,0.271401,0.271776,0.272072,0.271831,0.352265,0.369444,0.227731,0.230244,0.225352,0.210986,0.194303,0.188410,0.187438,0.187307,0.187254 
23/05/2014 21:00,735742.875000,44.125000,1,1,1,0.270694,0.271253,0.271632,0.271945,0.271766,0.352353,0.369694,0.227590,0.230149,0.225300,0.211013,0.194339,0.188418,0.187439,0.187307,0.187254 
23/05/2014 22:00,735742.916667,44.166667,1,1,1,0.270547,0.271109,0.271495,0.271827,0.271714,0.352435,0.369931,0.227455,0.230055,0.225248,0.211039,0.194374,0.188426,0.187441,0.187307,0.187254 
23/05/2014 23:00,735742.958333,44.208333,1,1,1,0.270405,0.270969,0.271363,0.271718,0.271671,0.352512,0.370155,0.227325,0.229961,0.225196,0.211065,0.194410,0.188435,0.187442,0.187307,0.187254 
24/05/2014 00:00,735743.000000,44.250000,1,1,1,0.270267,0.270835,0.271238,0.271617,0.271634,0.352586,0.370369,0.227200,0.229868,0.225145,0.211090,0.194445,0.188444,0.187443,0.187307,0.187254 
24/05/2014 01:00,735743.041667,44.291667,1,1,1,0.270133,0.270705,0.271119,0.271522,0.271603,0.352657,0.370572,0.227080,0.229775,0.225093,0.211115,0.194481,0.188452,0.187444,0.187307,0.187254 
24/05/2014 02:00,735743.083333,44.333333,1,1,1,0.270004,0.270581,0.271004,0.271433,0.271576,0.352725,0.370766,0.226965,0.229683,0.225042,0.211139,0.194516,0.188461,0.187445,0.187307,0.187254 
24/05/2014 03:00,735743.125000,44.375000,1,1,1,0.269879,0.270461,0.270896,0.271349,0.271552,0.352791,0.370950,0.226853,0.229592,0.224991,0.211162,0.194551,0.188469,0.187447,0.187308,0.187254 
24/05/2014 04:00,735743.166667,44.416667,1,1,1,0.269760,0.270347,0.270792,0.271271,0.271532,0.352854,0.371126,0.226745,0.229501,0.224939,0.211185,0.194586,0.188478,0.187448,0.187308,0.187254 
24/05/2014 05:00,735743.208333,44.458333,1,1,1,0.269629,0.270221,0.270677,0.271181,0.271499,0.352900,0.371278,0.226640,0.229411,0.224888,0.211208,0.194621,0.188487,0.187449,0.187308,0.187254 
24/05/2014 06:00,735743.250000,44.500000,1,1,1,0.269355,0.269951,0.270418,0.270947,0.271318,0.352798,0.371275,0.226538,0.229321,0.224838,0.211230,0.194656,0.188496,0.187451,0.187308,0.187254 
24/05/2014 07:00,735743.291667,44.541667,1,1,1,0.268794,0.269395,0.269873,0.270426,0.270843,0.352407,0.370977,0.226437,0.229232,0.224787,0.211252,0.194691,0.188505,0.187452,0.187308,0.187254 
24/05/2014 08:00,735743.333333,44.583333,1,1,1,0.267974,0.268578,0.269065,0.269640,0.270094,0.351757,0.370412,0.226330,0.229144,0.224736,0.211273,0.194726,0.188514,0.187453,0.187308,0.187254 
24/05/2014 09:00,735743.375000,44.625000,1,1,1,0.266921,0.267526,0.268022,0.268615,0.269098,0.350876,0.369610,0.226219,0.229056,0.224686,0.211294,0.194760,0.188523,0.187454,0.187308,0.187254 
24/05/2014 10:00,735743.416667,44.666667,1,1,1,0.265534,0.266139,0.266641,0.267251,0.267752,0.349663,0.368471,0.226098,0.228968,0.224636,0.211315,0.194795,0.188532,0.187456,0.187308,0.187254 
24/05/2014 11:00,735743.458333,44.708333,1,1,1,0.263885,0.264488,0.264994,0.265614,0.266126,0.348189,0.367068,0.225967,0.228880,0.224586,0.211335,0.194829,0.188541,0.187457,0.187308,0.187254 
24/05/2014 12:00,735743.500000,44.750000,1,1,1,0.262130,0.262729,0.263236,0.263864,0.264379,0.346609,0.365559,0.225823,0.228792,0.224537,0.211355,0.194863,0.188550,0.187458,0.187308,0.187254 
24/05/2014 13:00,735743.541667,44.791667,1,1,1,0.260276,0.260869,0.261376,0.262008,0.262521,0.344930,0.363952,0.225668,0.228703,0.224487,0.211374,0.194898,0.188559,0.187460,0.187308,0.187254 
24/05/2014 14:00,735743.583333,44.833333,1,1,1,0.258408,0.258994,0.259499,0.260132,0.260640,0.343234,0.362332,0.225499,0.228614,0.224438,0.211394,0.194932,0.188568,0.187461,0.187308,0.187254 
24/05/2014 15:00,735743.625000,44.875000,1,1,1,0.256687,0.257267,0.257768,0.258399,0.258903,0.341682,0.360859,0.225321,0.228524,0.224388,0.211413,0.194966,0.188577,0.187462,0.187308,0.187254 
24/05/2014 16:00,735743.666667,44.916667,1,1,1,0.255241,0.255813,0.256311,0.256939,0.257442,0.340399,0.359661,0.225135,0.228434,0.224339,0.211431,0.195000,0.188586,0.187464,0.187309,0.187254 
24/05/2014 17:00,735743.708333,44.958333,1,1,1,0.254080,0.254647,0.255141,0.255766,0.256272,0.339398,0.358747,0.224944,0.228343,0.224289,0.211450,0.195035,0.188596,0.187465,0.187309,0.187254 
24/05/2014 18:00,735743.750000,45.000000,1,1,1,0.253238,0.253799,0.254290,0.254913,0.255429,0.338709,0.358148,0.224753,0.228251,0.224240,0.211468,0.195069,0.188605,0.187466,0.187309,0.187254 
24/05/2014 19:00,735743.791667,45.041667,1,1,1,0.252781,0.253338,0.253825,0.254447,0.254978,0.338427,0.357911,0.224564,0.228159,0.224190,0.211485,0.195103,0.188614,0.187468,0.187309,0.187253 
24/05/2014 20:00,735743.833333,45.083333,1,1,1,0.252649,0.253203,0.253688,0.254311,0.254871,0.338481,0.357981,0.224379,0.228067,0.224141,0.211502,0.195137,0.188624,0.187469,0.187309,0.187253 
24/05/2014 21:00,735743.875000,45.125000,1,1,1,0.252607,0.253159,0.253644,0.254270,0.254868,0.338620,0.358132,0.224201,0.227975,0.224091,0.211519,0.195171,0.188633,0.187471,0.187309,0.187253 
24/05/2014 22:00,735743.916667,45.166667,1,1,1,0.252564,0.253117,0.253602,0.254235,0.254877,0.338753,0.358274,0.224028,0.227882,0.224042,0.211536,0.195205,0.188643,0.187472,0.187309,0.187253 
24/05/2014 23:00,735743.958333,45.208333,1,1,1,0.252523,0.253075,0.253563,0.254206,0.254895,0.338879,0.358409,0.223862,0.227789,0.223992,0.211552,0.195238,0.188652,0.187473,0.187309,0.187253 
25/05/2014 00:00,735744.000000,45.250000,1,1,1,0.252481,0.253035,0.253526,0.254181,0.254919,0.339000,0.358536,0.223700,0.227696,0.223942,0.211568,0.195272,0.188662,0.187475,0.187309,0.187253 
25/05/2014 01:00,735744.041667,45.291667,1,1,1,0.252441,0.252997,0.253493,0.254162,0.254948,0.339115,0.358658,0.223544,0.227603,0.223893,0.211583,0.195306,0.188672,0.187476,0.187309,0.187253 
25/05/2014 02:00,735744.083333,45.333333,1,1,1,0.252403,0.252961,0.253462,0.254146,0.254981,0.339225,0.358774,0.223393,0.227511,0.223843,0.211598,0.195339,0.188681,0.187478,0.187309,0.187253 
25/05/2014 03:00,735744.125000,45.375000,1,1,1,0.252366,0.252926,0.253434,0.254135,0.255017,0.339330,0.358885,0.223246,0.227418,0.223793,0.211613,0.195372,0.188691,0.187479,0.187310,0.187253 
25/05/2014 04:00,735744.166667,45.416667,1,1,1,0.252331,0.252894,0.253409,0.254127,0.255055,0.339432,0.358992,0.223104,0.227326,0.223744,0.211627,0.195406,0.188701,0.187481,0.187310,0.187253 
25/05/2014 05:00,735744.208333,45.458333,1,1,1,0.252291,0.252858,0.253379,0.254115,0.255088,0.339522,0.359086,0.222965,0.227234,0.223694,0.211641,0.195439,0.188710,0.187482,0.187310,0.187253 
25/05/2014 06:00,735744.250000,45.500000,1,1,1,0.252151,0.252721,0.253250,0.254004,0.255019,0.339507,0.359074,0.222830,0.227142,0.223645,0.211655,0.195472,0.188720,0.187484,0.187310,0.187253 
25/05/2014 07:00,735744.291667,45.541667,1,1,1,0.251781,0.252354,0.252891,0.253663,0.254717,0.339260,0.358826,0.222697,0.227050,0.223595,0.211668,0.195505,0.188730,0.187485,0.187310,0.187253 
25/05/2014 08:00,735744.333333,45.583333,1,1,1,0.251108,0.251675,0.252217,0.253004,0.254090,0.338701,0.358256,0.222560,0.226959,0.223546,0.211681,0.195537,0.188740,0.187487,0.187310,0.187253 
25/05/2014 09:00,735744.375000,45.625000,1,1,1,0.266229,0.255511,0.253001,0.252655,0.253588,0.338246,0.357790,0.222422,0.226867,0.223497,0.211693,0.195570,0.188750,0.187488,0.187310,0.187253 
25/05/2014 10:00,735744.416667,45.666667,1,1,1,0.346729,0.279984,0.260748,0.253678,0.253448,0.337998,0.357528,0.222284,0.226776,0.223447,0.211706,0.195603,0.188760,0.187490,0.187310,0.187253 
25/05/2014 11:00,735744.458333,45.708333,1,1,1,0.326220,0.308792,0.278002,0.257328,0.253690,0.337693,0.357194,0.222145,0.226684,0.223398,0.211718,0.195635,0.188770,0.187491,0.187310,0.187253 
25/05/2014 12:00,735744.500000,45.750000,1,1,1,0.311551,0.302871,0.287694,0.263338,0.254575,0.337333,0.356772,0.222005,0.226593,0.223349,0.211730,0.195667,0.188780,0.187493,0.187310,0.187253 
25/05/2014 13:00,735744.541667,45.791667,1,1,1,0.321861,0.306202,0.291524,0.269482,0.256524,0.337346,0.356692,0.221866,0.226501,0.223300,0.211741,0.195700,0.188790,0.187495,0.187311,0.187253 
25/05/2014 14:00,735744.583333,45.833333,1,1,1,0.318295,0.307006,0.293682,0.273336,0.257836,0.336392,0.355379,0.221718,0.226409,0.223250,0.211753,0.195732,0.188800,0.187496,0.187311,0.187253 
25/05/2014 15:00,735744.625000,45.875000,1,1,1,0.305756,0.301024,0.292178,0.275563,0.259326,0.335687,0.354139,0.221561,0.226316,0.223201,0.211764,0.195764,0.188810,0.187498,0.187311,0.187253 
25/05/2014 16:00,735744.666667,45.916667,1,1,1,0.298389,0.295409,0.289124,0.276161,0.260669,0.335294,0.353078,0.221398,0.226223,0.223151,0.211775,0.195796,0.188821,0.187499,0.187311,0.187253 
25/05/2014 17:00,735744.708333,45.958333,1,1,1,0.293221,0.291071,0.286238,0.275898,0.261754,0.335260,0.352310,0.221231,0.226129,0.223102,0.211786,0.195828,0.188831,0.187501,0.187311,0.187253 
25/05/2014 18:00,735744.750000,46.000000,1,1,1,0.289393,0.287745,0.283851,0.275343,0.262611,0.335546,0.351860,0.221063,0.226036,0.223052,0.211796,0.195860,0.188841,0.187503,0.187311,0.187253 
25/05/2014 19:00,735744.791667,46.041667,1,1,1,0.286621,0.285322,0.282093,0.274915,0.263467,0.336225,0.351847,0.220899,0.225941,0.223002,0.211807,0.195892,0.188852,0.187504,0.187311,0.187253 
25/05/2014 20:00,735744.833333,46.083333,1,1,1,0.284598,0.283562,0.280833,0.274667,0.264344,0.337182,0.352180,0.220742,0.225847,0.222952,0.211817,0.195924,0.188862,0.187506,0.187311,0.187253 
25/05/2014 21:00,735744.875000,46.125000,1,1,1,0.282894,0.282060,0.279722,0.274352,0.265007,0.338088,0.352542,0.220592,0.225753,0.222902,0.211827,0.195956,0.188872,0.187508,0.187311,0.187253 
25/05/2014 22:00,735744.916667,46.166667,1,1,1,0.281422,0.280750,0.278726,0.273998,0.265500,0.338921,0.352917,0.220448,0.225658,0.222852,0.211836,0.195988,0.188883,0.187509,0.187311,0.187253 
25/05/2014 23:00,735744.958333,46.208333,1,1,1,0.280134,0.279594,0.277826,0.273627,0.265867,0.339677,0.353303,0.220311,0.225564,0.222802,0.211845,0.196019,0.188893,0.187511,0.187312,0.187253 
26/05/2014 00:00,735745.000000,46.250000,1,1,1,0.278991,0.278561,0.277008,0.273253,0.266140,0.340358,0.353696,0.220180,0.225471,0.222752,0.211854,0.196051,0.188904,0.187513,0.187312,0.187252 
26/05/2014 01:00,735745.041667,46.291667,1,1,1,0.277966,0.277630,0.276260,0.272883,0.266342,0.340970,0.354094,0.220056,0.225378,0.222701,0.211863,0.196082,0.188914,0.187514,0.187312,0.187252 
26/05/2014 02:00,735745.083333,46.333333,1,1,1,0.277037,0.276782,0.275571,0.272523,0.266492,0.341518,0.354493,0.219937,0.225285,0.222651,0.211871,0.196114,0.188925,0.187516,0.187312,0.187252 
26/05/2014 03:00,735745.125000,46.375000,1,1,1,0.276192,0.276007,0.274933,0.272172,0.266599,0.342010,0.354893,0.219825,0.225193,0.222600,0.211879,0.196145,0.188936,0.187518,0.187312,0.187252 
26/05/2014 04:00,735745.166667,46.416667,1,1,1,0.275418,0.275294,0.274341,0.271834,0.266673,0.342450,0.355290,0.219717,0.225101,0.222550,0.211887,0.196176,0.188947,0.187520,0.187312,0.187252 
26/05/2014 05:00,735745.208333,46.458333,1,1,1,0.274692,0.274622,0.273777,0.271500,0.266720,0.342859,0.355688,0.219614,0.225010,0.222500,0.211894,0.196207,0.188957,0.187521,0.187312,0.187252 
26/05/2014 06:00,735745.250000,46.500000,1,1,1,0.274003,0.273984,0.273238,0.271167,0.266735,0.343210,0.356067,0.219515,0.224920,0.222449,0.211901,0.196238,0.188968,0.187523,0.187312,0.187252 
26/05/2014 07:00,735745.291667,46.541667,1,1,1,0.273030,0.273058,0.272403,0.270520,0.266401,0.343191,0.356111,0.219420,0.224831,0.222399,0.211908,0.196269,0.188979,0.187525,0.187313,0.187252 
26/05/2014 08:00,735745.333333,46.583333,1,1,1,0.271763,0.271832,0.271259,0.269547,0.265712,0.342816,0.355820,0.219324,0.224742,0.222349,0.211915,0.196300,0.188990,0.187527,0.187313,0.187252 
26/05/2014 09:00,735745.375000,46.625000,1,1,1,0.270226,0.270330,0.269830,0.268273,0.264693,0.342114,0.355219,0.219224,0.224653,0.222298,0.211921,0.196330,0.189001,0.187529,0.187313,0.187252 
26/05/2014 10:00,735745.416667,46.666667,1,1,1,0.268408,0.268540,0.268104,0.266685,0.263333,0.341075,0.354298,0.219119,0.224565,0.222248,0.211927,0.196361,0.189012,0.187530,0.187313,0.187252 
26/05/2014 11:00,735745.458333,46.708333,1,1,1,0.266527,0.266629,0.266230,0.264924,0.261772,0.339837,0.353191,0.219006,0.224477,0.222198,0.211933,0.196391,0.189023,0.187532,0.187313,0.187252 
26/05/2014 12:00,735745.500000,46.750000,1,1,1,0.386852,0.294177,0.273897,0.264849,0.260416,0.338576,0.352053,0.218885,0.224389,0.222148,0.211939,0.196421,0.189034,0.187534,0.187313,0.187252 
26/05/2014 13:00,735745.541667,46.791667,1,1,1,0.383165,0.360227,0.305208,0.270557,0.260119,0.337450,0.350964,0.218757,0.224301,0.222098,0.211944,0.196451,0.189045,0.187536,0.187313,0.187252 
26/05/2014 14:00,735745.583333,46.833333,1,1,1,0.392058,0.370907,0.344173,0.289395,0.263590,0.337616,0.350874,0.218631,0.224213,0.222048,0.211950,0.196481,0.189056,0.187538,0.187313,0.187252 
26/05/2014 15:00,735745.625000,46.875000,1,1,1,0.358345,0.352860,0.340128,0.308906,0.271535,0.338557,0.350896,0.218506,0.224125,0.221998,0.211955,0.196511,0.189067,0.187540,0.187314,0.187252 
26/05/2014 16:00,735745.666667,46.916667,1,1,1,0.341925,0.338666,0.330835,0.311866,0.279960,0.339729,0.350217,0.218378,0.224036,0.221948,0.211960,0.196541,0.189078,0.187542,0.187314,0.187252 
26/05/2014 17:00,735745.708333,46.958333,1,1,1,0.331990,0.329699,0.323990,0.310380,0.284995,0.341827,0.349826,0.218249,0.223948,0.221898,0.211965,0.196571,0.189089,0.187543,0.187314,0.187252 
26/05/2014 18:00,735745.750000,47.000000,1,1,1,0.325089,0.323375,0.318903,0.308240,0.287430,0.344304,0.349822,0.218122,0.223859,0.221848,0.211969,0.196600,0.189100,0.187545,0.187314,0.187252 
26/05/2014 19:00,735745.791667,47.041667,1,1,1,0.320052,0.318723,0.315066,0.306283,0.288629,0.346798,0.350256,0.218002,0.223771,0.221797,0.211973,0.196630,0.189111,0.187547,0.187314,0.187252 
26/05/2014 20:00,735745.833333,47.083333,1,1,1,0.316273,0.315218,0.312136,0.304663,0.289306,0.349122,0.351068,0.217890,0.223683,0.221747,0.211978,0.196660,0.189123,0.187549,0.187314,0.187252 
26/05/2014 21:00,735745.875000,47.125000,1,1,1,0.313246,0.312401,0.309755,0.303264,0.289676,0.351120,0.352066,0.217788,0.223596,0.221697,0.211982,0.196689,0.189134,0.187551,0.187314,0.187252 
26/05/2014 22:00,735745.916667,47.166667,1,1,1,0.310661,0.309986,0.307687,0.301970,0.289805,0.352735,0.353106,0.217697,0.223509,0.221646,0.211985,0.196718,0.189145,0.187553,0.187314,0.187252 
